NullSectorTask29.kappa_self :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.kappa_swap :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.levelC_iff_levelD :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.levelD_iff_compatible_transitions :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.level_A_pointwise :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.level_B_refined_candidate :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.pairwiseRefinementCoherent_iff_kappa_trivial :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.pairwise_refined_reps_glue :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.pairwise_refined_reps_glue_full :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.refinementConverse_holds :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.refinementConverse_idRefinement :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.simultaneous_trivialisability_rep_choice_invariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.simultaneous_trivialisation_iff_kernel_equations :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.simultaneous_trivialisation_iff_kernel_equations_rearranged :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.tripleDefectFree_imp_pairwiseRefinementCoherent :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.trivialisableAfterRefinement_iff_canTrivialise :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.trivialisableAfterRefinement_mono :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.trivialisableAfterRefinement_rep_choice_invariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask29.trivialisable_pullback_to_refinement :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.extractedTransitions :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.globalObject_frozen_interface :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.proj_extractedTransition :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrameFibreEquivKer :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_act_ker :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_fibre_card :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_fibre_card_two :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_fibre_nonempty :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_fibre_torsor :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.GluedInternalFrameSystem.toFrame_surjective :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.InternalTotal :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.InternalTransitionGauge.gaugeHomeo :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.InternalTransitionGauge.gaugeHomeo_equivariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.InternalTransitionGauge.gaugeHomeo_over_base :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.InternalTransitionGauge.gaugeHomeo_over_frame :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.OrdinaryFrameModel.ract_existsUnique :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.OrdinaryFrameModel.ract_transitive :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.OrdinaryFrameSide.ract_existsUnique_fibre :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.chgMap_chgMap :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.chgMap_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.compatibleTransitions_construct_globalInternalFrameLift :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.continuous_internalBase :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.continuous_internalToFrame :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.continuous_internalTotal_iff :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.continuous_ismul :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.exists_gluedInternalFrameSystem_of_compatibleTransitions :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.exists_ipsi_rep :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.fiberEquiv :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.fiberEquiv_chart_change :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.fibre_comparison :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.glueRel_refl :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.glueRel_smulPre :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.glueRel_symm :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.glueRel_trans :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalBase :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalBase_ipsi :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalBase_ismul :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalBase_surjective :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalChart :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalFiber_nonempty :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalGlueRel_equivalence :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalLocalEquiv :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_eq_iff_ker :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_equivariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_fibre_card_two :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_fibre_equiv_ker :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_fibre_kerSign_torsor :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_in_chart :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_ismul_ker :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalToFrame_over_base :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalTotal_topology_eq_iSup :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internalTotal_topology_unique :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internal_chart_change_continuous :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.internal_fibre_existsUnique_groupTransport :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ipsi_injective :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.isOpenMap_ipsi :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.isOpenMap_iq :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.isOpen_internalDom :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.isOpen_internalTotal_iff :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul_free :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul_injective :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul_mul :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul_one :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.ismul_transitive_on_fiber :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.task27FrameModel :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.task27FrameSide :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.task27_family_conditional_global_construction :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.task30_conditionality :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.task30_input_is_task29_boundary :: [Classical.choice, Quot.sound, propext]
NullSectorTask30.toFramePre_glueRel :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.badFamily :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.badFamily_not_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.badFamily_transition_ft :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.badSystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.badSystem_not_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.goodSystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.Examples.goodSystem_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.InternalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.UniversalInternalLiftability :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.adjShift_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.adjShift_inv_mul :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.adjShift_one :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.badFamily_not_isNeutralGlobalKernelDefect :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.badSystem_not_isNeutralGlobalKernelDefect :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.chartPi_preimage_botSet :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.chartTwoSheeted :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.chartTwoSheeted_fst :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.defectEquivalent_refl :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.defectEquivalent_symm :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.defectEquivalent_trans :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.defectSetoid :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.defectState :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.exists_frame_family_not_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.exists_local_two_sheeted_product :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.exists_ordinary_system_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.exists_ordinary_system_not_internalLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.globalKernelDefect_neutral_iff_canTrivialiseSimultaneously :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.globalKernelDefect_state_is_nontrivial :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.globalObject_adaptedCharts_imp_neutralDefect :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.goodSystem_isNeutralGlobalKernelDefect :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftability_is_genuinely_global :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_gauge_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_iff_canTrivialise :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_iff_canTrivialiseSimultaneously :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_iff_globalKernelDefect_neutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_is_property_of_ordinary_system :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_of_transitions_trivial :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_refinement_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalLiftable_rep_choice_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalToFrame_fibre_card_two_over_every_frame :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalToFrame_fibre_nonempty_over_every_frame :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalToFrame_fibre_torsor_over_every_frame :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.internalToFrame_surjective :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralDefectState_gauge_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralDefectState_iff_canTrivialise :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralDefectState_iff_equivalent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralDefectState_refinement_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralDefectState_rep_choice_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralGlobalKernelDefect_iff_canonical :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.isNeutralGlobalKernelDefect_iff_exists :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.neutralDefectState :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.neutralDefect_constructs_globalTwofoldInternalFrameLift :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.not_universalInternalLiftability :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.spatialClosureVerdict_justified :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.spatialInternalLiftClosure :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.spatial_existence_chain :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.task27FrameModelSection :: [Classical.choice, Quot.sound, propext]
NullSectorTask31.toFrame_in_chartPi :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.DirectAtlasLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.FamilyKernelDefectNeutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.FamilyLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.badAtlas_not_directAtlasLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.badAtlas_not_liftable_and_family_liftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.badAtlas_refinementLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.badFamilyBase_familyLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.directLiftability_refinement_converse_refuted :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.fixedPresentation_neutrality_not_familyInvariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.gauge_one :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.gauge_zero :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.goodBadGauge_not_internallyLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.ordinaryAtlasEquivalent_trivial_bad :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.ordinaryChartGaugeEquivalent_trivial_bad :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.same_underlying_bare_family :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.task31_bad_control_repaired :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.transition_gauge_law_trivial_bad :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.GoodBad.trivialAtlas_directAtlasLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.InternallyLiftableOrdinaryGauge :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.JointOrdinaryAtlas.continuous_gauge :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.JointOrdinaryAtlas.gauge_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.JointOrdinaryAtlas.gauge_self :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.JointOrdinaryAtlas.gauge_symm :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.JointOrdinaryAtlas.transition_gauge_law :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.OrdinaryCoverRefinement.atlas :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.OrdinaryCoverRefinement.atlas_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.OrdinaryCoverRefinement.atlas_idRefinement :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.OrdinaryCoverRefinement.transitionFun_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.OrdinaryCoverRefinement.transitionFun_eq :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.UniversalFamilyLiftability :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.badFamilyBase_familyKernelDefectNeutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.bareOf :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartChange_transition_law :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartChange_tripleOverlap_compatible :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartGauge :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartGauge_comp :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartGauge_self :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.chartGauge_symm :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.commonRefinement_domains :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.conjugation_kernel_change :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.directAtlasLiftable_gauge_transfer :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.directAtlasLiftable_refine :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyKernelDefectNeutral_atlasEquivalence_invariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyKernelDefectNeutral_refinement_invariant :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyKernelDefectNeutral_witness_independent :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyLiftable_constructs_globalTwofoldInternalFrameLift :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyLiftable_depends_only_on_bare :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyLiftable_iff_familyKernelDefectNeutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyLiftable_of_directAtlasLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.familyLiftable_of_refinementLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.gauge_lift_difference_mem_ker :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.gaugedSystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.internalLiftable_gaugedSystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ofOrdinary_atlas_eq_gaugedSystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinaryAtlasEquivalent_commonRefinement :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinaryAtlasEquivalent_equivalence :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinaryChartGaugeEquivalent_refl :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinaryChartGaugeEquivalent_symm :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinaryChartGaugeEquivalent_trans :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinarySystem :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.ordinarySystem_eq :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.presentationLevel_nonNeutral_with_familyLevel_neutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.presentationOf :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.presentedFamily_bareOf_presentationOf :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.refinementLiftable_imp_familyKernelDefectNeutral :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.refinementLiftable_of_directAtlasLiftable :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.refinementLiftable_of_refine :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task31_family_is_positive_evidence :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task32_closure :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task32_family_level_classification :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task32_ordinary_presentation_layer :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task32_verdictC_classification :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.task32_verdictC_content :: [Classical.choice, Quot.sound, propext]
NullSectorTask32.tripleDefect_conjugation :: [Classical.choice, Quot.sound, propext]
SpinCore.Cl3_topology_unique :: [Classical.choice, Quot.sound, propext]
SpinCore.EndLor_topology_unique :: [Classical.choice, Quot.sound, propext]
SpinCore.cech_defect_eq_pm_one :: [Classical.choice, Quot.sound, propext]
SpinCore.clifford_generator_square :: [Classical.choice, Quot.sound, propext]
SpinCore.continuousOn_spinSection :: [Classical.choice, Quot.sound, propext]
SpinCore.continuous_spinCover :: [Classical.choice, Quot.sound, propext]
SpinCore.continuous_spinLorLin :: [Classical.choice, Quot.sound, propext]
SpinCore.fierz_eq_central :: [Classical.choice, Quot.sound, propext]
SpinCore.fst_nonneg_of_BS_nonneg_of_causal :: [Classical.choice, Quot.sound, propext]
SpinCore.fst_pos_of_BS_pos_of_timelike :: [Classical.choice, Quot.sound, propext]
SpinCore.instDiscreteTopologySpinCoverKer :: [Classical.choice, Quot.sound, propext]
SpinCore.instIsTopologicalGroupGLor :: [Classical.choice, Quot.sound, propext]
SpinCore.instIsTopologicalGroupSpinGroup :: [Classical.choice, Quot.sound, propext]
SpinCore.instIsTopologicalRingCl3 :: [Classical.choice, Quot.sound, propext]
SpinCore.instIsTopologicalRingEndLor :: [Classical.choice, Quot.sound, propext]
SpinCore.instT2SpaceCl3 :: [Classical.choice, Quot.sound, propext]
SpinCore.instTopologicalSpaceCl3 :: [Classical.choice, Quot.sound, propext]
SpinCore.internalSpinProjection :: [Classical.choice, Quot.sound, propext]
SpinCore.intrinsic_spin_cover_hasLocalSection :: [Classical.choice, Quot.sound, propext]
SpinCore.intrinsic_spin_cover_local_two_sheets :: [Classical.choice, Quot.sound, propext]
SpinCore.intrinsic_spin_cover_topological :: [Classical.choice, Quot.sound, propext]
SpinCore.intrinsic_spin_internal_projection :: [Classical.choice, Quot.sound, propext]
SpinCore.isGLorWide_of_isometry_of_future :: [Classical.choice, Quot.sound, propext]
SpinCore.isGLor_of_isometry_of_future_of_det_pos :: [Classical.choice, Quot.sound, propext]
SpinCore.lift_ambiguity :: [Classical.choice, Quot.sound, propext]
SpinCore.lorentz_quadratic_form :: [Classical.choice, Quot.sound, propext]
SpinCore.mem_ker_spinCover_iff :: [Classical.choice, Quot.sound, propext]
SpinCore.mem_lorentz_group_iff :: [Classical.choice, Quot.sound, propext]
SpinCore.paravector_norm :: [Classical.choice, Quot.sound, propext]
SpinCore.recon_spinLorLin :: [Classical.choice, Quot.sound, propext]
SpinCore.secCl_spinCover :: [Classical.choice, Quot.sound, propext]
SpinCore.sl2_comparison :: [Classical.choice, Quot.sound, propext]
SpinCore.spatialReflI_notMem_GLor :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_hasLocalSection :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_ker_card :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_ker_central :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_ker_eq_zpowers :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_spinSection :: [Classical.choice, Quot.sound, propext]
SpinCore.spinCover_surjective :: [Classical.choice, Quot.sound, propext]
SpinCore.spinEquivSL2 :: [Classical.choice, Quot.sound, propext]
SpinCore.spinLiftObstruction :: [Classical.choice, Quot.sound, propext]
SpinCore.spinSection_one :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_defect_isKerFunOn :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_defect_isLocallyConstant :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_bundled :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_local_section_endpoint :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_local_sections :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_of_lorentz :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_topological :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_double_cover_topological_endpoint :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_internal_reps_differ_by_kernel :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_levelB :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_levelB_taut :: [Classical.choice, Quot.sound, propext]
SpinCore.spin_local_internal_representative :: [Classical.choice, Quot.sound, propext]
SpinCore.timeReflI_not_isGLorWide :: [Classical.choice, Quot.sound, propext]
SpinCore.timeRefl_comp_spatialRefl_notMem_GLor :: [Classical.choice, Quot.sound, propext]
SpinCore.topologicalSpinProjection :: [Classical.choice, Quot.sound, propext]
SpinCore.weyl_clifford_module :: [Classical.choice, Quot.sound, propext]
SpineControls.negLift_defect_ne_one :: [Classical.choice, Quot.sound, propext]
SpineControls.obstruction_trivial_both :: [Classical.choice, Quot.sound, propext]
SpineTask10.chartedNotSecondCountable :: [Classical.choice, Quot.sound, propext]
SpineTask10.not_secondCountable_of_charted :: [Classical.choice, Quot.sound, propext]
SpineTask10.not_secondCountable_sigma :: [Classical.choice, Quot.sound, propext]
SpineTask11.UnitQuasiIsoStatement :: [Classical.choice, Quot.sound, propext]
SpineTask11.taskNine_and_mathlib_share_the_unit :: [Classical.choice, Quot.sound, propext]
SpineTask11.unitChainComplexMap :: [Classical.choice, Quot.sound, propext]
SpineTask11.unitChainComplexMap_naturality :: [Classical.choice, Quot.sound, propext]
SpineTask11.unitChainComplexMap_target :: [Classical.choice, Quot.sound, propext]
SpineTask13.afmc_d_hom :: [Classical.choice, Quot.sound, propext]
SpineTask13.boundary_degen_mem :: [Classical.choice, Quot.sound, propext]
SpineTask13.chainMap_degen_mem :: [Classical.choice, Quot.sound, propext]
SpineTask13.degenSubmodule :: [Classical.choice, Quot.sound, propext]
SpineTask13.degenSubmodule_eq_supported :: [Classical.choice, Quot.sound, propext]
SpineTask13.degenerate_of_mem_skeleton :: [Classical.choice, Quot.sound, propext]
SpineTask13.nonDegenerateSkeletonEquiv :: [Classical.choice, Quot.sound, propext]
SpineTask13.normBoundary :: [Classical.choice, Quot.sound, propext]
SpineTask13.normBoundary_comp_normBoundary :: [Classical.choice, Quot.sound, propext]
SpineTask13.normChainEquiv :: [Classical.choice, Quot.sound, propext]
SpineTask13.normChain_skeleton_subsingleton :: [Classical.choice, Quot.sound, propext]
SpineTask13.normHtpy_succ :: [Classical.choice, Quot.sound, propext]
SpineTask13.normHtpy_zero :: [Classical.choice, Quot.sound, propext]
SpineTask13.normInc_comm :: [Classical.choice, Quot.sound, propext]
SpineTask13.normInc_comp_normProj :: [Classical.choice, Quot.sound, propext]
SpineTask13.normInc_natural :: [Classical.choice, Quot.sound, propext]
SpineTask13.normJ :: [Classical.choice, Quot.sound, propext]
SpineTask13.normJ_comm :: [Classical.choice, Quot.sound, propext]
SpineTask13.normJ_normProj :: [Classical.choice, Quot.sound, propext]
SpineTask13.normMap_comm :: [Classical.choice, Quot.sound, propext]
SpineTask13.normProj_comm :: [Classical.choice, Quot.sound, propext]
SpineTask13.normProj_comp_normInc :: [Classical.choice, Quot.sound, propext]
SpineTask13.normProj_natural :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormChainEquiv :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormChain_subsingleton_of_gt :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormChain_subsingleton_of_lt :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormInc :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormProj :: [Classical.choice, Quot.sound, propext]
SpineTask13.relNormProj_comp_relNormInc :: [Classical.choice, Quot.sound, propext]
SpineTask14.attachExtend :: [Classical.choice, Quot.sound, propext]
SpineTask14.attachExtend_cell :: [Classical.choice, Quot.sound, propext]
SpineTask14.attachExtend_comp_skInc :: [Classical.choice, Quot.sound, propext]
SpineTask14.attachExtend_unique :: [Classical.choice, Quot.sound, propext]
SpineTask14.cellIndexTopEquiv :: [Classical.choice, Quot.sound, propext]
